,Player,Pos,BasePos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
346,Stanley Roberts,C,C,22.0,LAC,77.0,76.0,1816.0,375.0,711.0,0.527,0.0,0.0,0.0,375.0,711.0,0.527,0.527,120.0,246.0,0.488,181.0,297.0,478.0,59.0,34.0,141.0,121.0,332.0,870.0
347,Alvin Robertson,SG,SG,30.0,TOT,69.0,54.0,2006.0,247.0,539.0,0.458,40.0,122.0,0.328,207.0,417.0,0.496,0.495,84.0,128.0,0.656,107.0,162.0,269.0,263.0,155.0,18.0,133.0,218.0,618.0
348,Alvin Robertson,SG,SG,30.0,MIL,39.0,32.0,1065.0,139.0,290.0,0.479,17.0,55.0,0.309,122.0,235.0,0.519,0.509,44.0,70.0,0.629,47.0,90.0,137.0,156.0,90.0,9.0,77.0,120.0,339.0
349,Alvin Robertson,SG,SG,30.0,DET,30.0,22.0,941.0,108.0,249.0,0.434,23.0,67.0,0.343,85.0,182.0,0.467,0.48,40.0,58.0,0.69,60.0,72.0,132.0,107.0,65.0,9.0,56.0,98.0,279.0
350,Clifford Robinson,PF,PF,26.0,POR,82.0,12.0,2575.0,632.0,1336.0,0.473,19.0,77.0,0.247,613.0,1259.0,0.487,0.48,287.0,416.0,0.69,165.0,377.0,542.0,182.0,98.0,163.0,173.0,287.0,1570.0
351,David Robinson*,C,C,27.0,SAS,82.0,82.0,3211.0,676.0,1348.0,0.501,3.0,17.0,0.176,673.0,1331.0,0.506,0.503,561.0,766.0,0.732,229.0,727.0,956.0,301.0,127.0,264.0,241.0,239.0,1916.0
352,Larry Robinson,SG,SG,25.0,WSB,4.0,0.0,33.0,6.0,16.0,0.375,0.0,1.0,0.0,6.0,15.0,0.4,0.375,3.0,5.0,0.6,1.0,2.0,3.0,3.0,1.0,1.0,1.0,0.0,15.0
353,Rumeal Robinson,PG,PG,26.0,NJN,80.0,28.0,1585.0,270.0,638.0,0.423,20.0,56.0,0.357,250.0,582.0,0.43,0.439,112.0,195.0,0.574,49.0,110.0,159.0,323.0,96.0,12.0,140.0,169.0,672.0
354,Dennis Rodman*,PF,PF,31.0,DET,62.0,55.0,2410.0,183.0,429.0,0.427,15.0,73.0,0.205,168.0,356.0,0.472,0.444,87.0,163.0,0.534,367.0,765.0,1132.0,102.0,48.0,45.0,103.0,201.0,468.0
355,Tree Rollins,C,C,37.0,HOU,42.0,0.0,247.0,11.0,41.0,0.268,0.0,2.0,0.0,11.0,39.0,0.282,0.268,9.0,12.0,0.75,12.0,48.0,60.0,10.0,6.0,15.0,9.0,43.0,31.0
357,Sean Rooks,C,C,23.0,DAL,72.0,68.0,2087.0,368.0,747.0,0.493,0.0,2.0,0.0,368.0,745.0,0.494,0.493,234.0,389.0,0.602,196.0,340.0,536.0,95.0,38.0,81.0,160.0,204.0,970.0
358,Donald Royal,SF,SF,26.0,ORL,77.0,0.0,1636.0,194.0,391.0,0.496,0.0,3.0,0.0,194.0,388.0,0.5,0.496,318.0,390.0,0.815,116.0,179.0,295.0,80.0,36.0,25.0,113.0,179.0,706.0
359,Delaney Rudd,PG,PG,30.0,POR,15.0,1.0,95.0,7.0,36.0,0.194,1.0,11.0,0.091,6.0,25.0,0.24,0.208,11.0,14.0,0.786,4.0,5.0,9.0,17.0,1.0,0.0,11.0,7.0,26.0
360,Jeff Ruland,C,C,34.0,DET,11.0,0.0,55.0,5.0,11.0,0.455,0.0,0.0,0.0,5.0,11.0,0.455,0.455,2.0,4.0,0.5,9.0,9.0,18.0,2.0,2.0,0.0,6.0,16.0,12.0
361,John Salley,PF,PF,28.0,MIA,51.0,34.0,1422.0,154.0,307.0,0.502,0.0,0.0,0.0,154.0,307.0,0.502,0.502,115.0,144.0,0.799,113.0,200.0,313.0,83.0,32.0,70.0,101.0,192.0,423.0
362,Jeff Sanders,PF,PF,27.0,ATL,9.0,0.0,120.0,10.0,25.0,0.4,0.0,0.0,0.0,10.0,25.0,0.4,0.4,4.0,8.0,0.5,12.0,17.0,29.0,6.0,8.0,1.0,11.0,16.0,24.0
363,Mike Sanders,SF,SF,32.0,CLE,53.0,51.0,1189.0,197.0,396.0,0.497,1.0,4.0,0.25,196.0,392.0,0.5,0.499,59.0,78.0,0.756,52.0,118.0,170.0,75.0,39.0,30.0,57.0,150.0,454.0
364,Danny Schayes,C,C,33.0,MIL,70.0,7.0,1124.0,105.0,263.0,0.399,0.0,3.0,0.0,105.0,260.0,0.404,0.399,112.0,137.0,0.818,72.0,177.0,249.0,78.0,36.0,36.0,65.0,148.0,322.0
365,Steve Scheffler,C,C,25.0,SEA,29.0,5.0,166.0,25.0,48.0,0.521,0.0,0.0,0.0,25.0,48.0,0.521,0.521,16.0,24.0,0.667,15.0,21.0,36.0,5.0,6.0,1.0,5.0,37.0,66.0
366,Dwayne Schintzius,C,C,24.0,NJN,5.0,0.0,35.0,2.0,7.0,0.286,0.0,0.0,0.0,2.0,7.0,0.286,0.286,3.0,3.0,1.0,2.0,6.0,8.0,2.0,2.0,2.0,0.0,4.0,7.0
367,Detlef Schrempf,PF,PF,30.0,IND,82.0,60.0,3098.0,517.0,1085.0,0.476,8.0,52.0,0.154,509.0,1033.0,0.493,0.48,525.0,653.0,0.804,210.0,570.0,780.0,493.0,79.0,27.0,243.0,305.0,1567.0
368,Byron Scott,SG,SG,31.0,LAL,58.0,53.0,1677.0,296.0,659.0,0.449,44.0,135.0,0.326,252.0,524.0,0.481,0.483,156.0,184.0,0.848,27.0,107.0,134.0,157.0,55.0,13.0,70.0,98.0,792.0
369,Dennis Scott,SF,SF,24.0,ORL,54.0,43.0,1759.0,329.0,763.0,0.431,108.0,268.0,0.403,221.0,495.0,0.446,0.502,92.0,117.0,0.786,38.0,148.0,186.0,136.0,57.0,18.0,104.0,131.0,858.0
370,Malik Sealy,SF,SF,22.0,IND,58.0,2.0,672.0,136.0,319.0,0.426,7.0,31.0,0.226,129.0,288.0,0.448,0.437,51.0,74.0,0.689,60.0,52.0,112.0,47.0,36.0,7.0,58.0,74.0,330.0
371,Rony Seikaly,C,C,27.0,MIA,72.0,64.0,2456.0,417.0,868.0,0.48,1.0,8.0,0.125,416.0,860.0,0.484,0.481,397.0,540.0,0.735,259.0,587.0,846.0,100.0,38.0,83.0,203.0,260.0,1232.0
372,Brad Sellers,PF,PF,30.0,MIN,54.0,4.0,533.0,49.0,130.0,0.377,0.0,1.0,0.0,49.0,129.0,0.38,0.377,37.0,39.0,0.949,27.0,56.0,83.0,46.0,6.0,11.0,27.0,40.0,135.0
373,Charles Shackleford,C,C,26.0,PHI,48.0,0.0,568.0,80.0,164.0,0.488,0.0,2.0,0.0,80.0,162.0,0.494,0.488,31.0,49.0,0.633,65.0,140.0,205.0,26.0,13.0,25.0,36.0,92.0,191.0
374,Brian Shaw,PG,PG,26.0,MIA,68.0,45.0,1603.0,197.0,501.0,0.393,43.0,130.0,0.331,154.0,371.0,0.415,0.436,61.0,78.0,0.782,70.0,187.0,257.0,235.0,48.0,19.0,96.0,163.0,498.0
375,Lionel Simmons,SF,SF,24.0,SAC,69.0,68.0,2502.0,468.0,1055.0,0.444,1.0,11.0,0.091,467.0,1044.0,0.447,0.444,298.0,364.0,0.819,156.0,339.0,495.0,312.0,95.0,38.0,196.0,197.0,1235.0
376,Scott Skiles,PG,PG,28.0,ORL,78.0,78.0,3086.0,416.0,891.0,0.467,80.0,235.0,0.34,336.0,656.0,0.512,0.512,289.0,324.0,0.892,52.0,238.0,290.0,735.0,86.0,2.0,267.0,244.0,1201.0
378,Charles Smith,SF,SF,27.0,NYK,81.0,68.0,2172.0,358.0,764.0,0.469,0.0,2.0,0.0,358.0,762.0,0.47,0.469,287.0,367.0,0.782,170.0,262.0,432.0,142.0,48.0,96.0,155.0,254.0,1003.0
379,Chris Smith,SG,SG,22.0,MIN,80.0,6.0,1266.0,125.0,289.0,0.433,2.0,14.0,0.143,123.0,275.0,0.447,0.436,95.0,120.0,0.792,32.0,64.0,96.0,196.0,48.0,16.0,68.0,96.0,347.0
380,Doug Smith,PF,PF,23.0,DAL,61.0,42.0,1524.0,289.0,666.0,0.434,0.0,4.0,0.0,289.0,662.0,0.437,0.434,56.0,74.0,0.757,96.0,232.0,328.0,104.0,48.0,52.0,115.0,280.0,634.0
381,Kenny Smith,PG,PG,27.0,HOU,82.0,82.0,2422.0,387.0,744.0,0.52,96.0,219.0,0.438,291.0,525.0,0.554,0.585,195.0,222.0,0.878,28.0,132.0,160.0,446.0,80.0,7.0,163.0,110.0,1065.0
382,LaBradford Smith,SG,SG,23.0,WSB,69.0,33.0,1546.0,261.0,570.0,0.458,8.0,23.0,0.348,253.0,547.0,0.463,0.465,109.0,127.0,0.858,26.0,80.0,106.0,186.0,58.0,9.0,103.0,178.0,639.0
383,Larry Smith,PF,PF,35.0,SAS,66.0,13.0,833.0,38.0,87.0,0.437,0.0,0.0,0.0,38.0,87.0,0.437,0.437,9.0,22.0,0.409,103.0,165.0,268.0,28.0,23.0,16.0,39.0,133.0,85.0
384,Reggie Smith,C,C,22.0,POR,23.0,0.0,68.0,10.0,27.0,0.37,0.0,1.0,0.0,10.0,26.0,0.385,0.37,3.0,14.0,0.214,15.0,6.0,21.0,1.0,4.0,1.0,4.0,16.0,23.0
385,Steve Smith,SG,SG,23.0,MIA,48.0,43.0,1610.0,279.0,619.0,0.451,53.0,132.0,0.402,226.0,487.0,0.464,0.494,155.0,197.0,0.787,56.0,141.0,197.0,267.0,50.0,16.0,129.0,148.0,766.0
386,Tony Smith,SG,SG,24.0,LAL,55.0,9.0,752.0,133.0,275.0,0.484,2.0,11.0,0.182,131.0,264.0,0.496,0.487,62.0,82.0,0.756,46.0,41.0,87.0,63.0,50.0,7.0,40.0,72.0,330.0
387,Rik Smits,C,C,26.0,IND,81.0,81.0,2072.0,494.0,1017.0,0.486,0.0,0.0,0.0,494.0,1017.0,0.486,0.486,167.0,228.0,0.732,126.0,306.0,432.0,121.0,27.0,75.0,147.0,285.0,1155.0
388,Andre Spencer,SF,SF,28.0,TOT,20.0,1.0,422.0,73.0,163.0,0.448,0.0,2.0,0.0,73.0,161.0,0.453,0.448,41.0,54.0,0.759,38.0,43.0,81.0,24.0,17.0,7.0,26.0,64.0,187.0
389,Andre Spencer,SF,SF,28.0,ATL,3.0,0.0,15.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,3.0,0.0
390,Andre Spencer,SF,SF,28.0,GSW,17.0,1.0,407.0,73.0,160.0,0.456,0.0,2.0,0.0,73.0,158.0,0.462,0.456,41.0,54.0,0.759,38.0,42.0,80.0,24.0,15.0,7.0,24.0,61.0,187.0
391,Elmore Spencer,C,C,23.0,LAC,44.0,4.0,280.0,44.0,82.0,0.537,0.0,0.0,0.0,44.0,82.0,0.537,0.537,16.0,32.0,0.5,17.0,45.0,62.0,8.0,8.0,18.0,26.0,54.0,104.0
392,Felton Spencer,C,C,25.0,MIN,71.0,48.0,1296.0,105.0,226.0,0.465,0.0,0.0,0.0,105.0,226.0,0.465,0.465,83.0,127.0,0.654,134.0,190.0,324.0,17.0,23.0,66.0,70.0,243.0,293.0
393,Latrell Sprewell,SG,SG,22.0,GSW,77.0,69.0,2741.0,449.0,968.0,0.464,73.0,198.0,0.369,376.0,770.0,0.488,0.502,211.0,283.0,0.746,79.0,192.0,271.0,295.0,126.0,52.0,203.0,166.0,1182.0
394,John Starks,SG,SG,27.0,NYK,80.0,51.0,2477.0,513.0,1199.0,0.428,108.0,336.0,0.321,405.0,863.0,0.469,0.473,263.0,331.0,0.795,54.0,150.0,204.0,404.0,91.0,12.0,173.0,234.0,1397.0
395,Barry Stevens,SF,SF,30.0,GSW,2.0,0.0,6.0,1.0,2.0,0.5,0.0,0.0,0.0,1.0,2.0,0.5,0.5,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0
396,Larry Stewart,SF,SF,24.0,WSB,81.0,8.0,1823.0,306.0,564.0,0.543,0.0,2.0,0.0,306.0,562.0,0.544,0.543,184.0,253.0,0.727,154.0,229.0,383.0,146.0,47.0,29.0,153.0,191.0,796.0
397,Bryant Stith,SG,SG,22.0,DEN,39.0,12.0,865.0,124.0,278.0,0.446,0.0,4.0,0.0,124.0,274.0,0.453,0.446,99.0,119.0,0.832,39.0,85.0,124.0,49.0,24.0,5.0,44.0,82.0,347.0
398,Alex Stivrins,PF-SF,PF,30.0,TOT,19.0,0.0,76.0,19.0,39.0,0.487,0.0,2.0,0.0,19.0,37.0,0.514,0.487,3.0,4.0,0.75,7.0,12.0,19.0,3.0,2.0,2.0,7.0,11.0,41.0
399,Alex Stivrins,PF,PF,30.0,PHO,10.0,0.0,35.0,11.0,18.0,0.611,0.0,1.0,0.0,11.0,17.0,0.647,0.611,0.0,0.0,0.0,2.0,6.0,8.0,1.0,1.0,1.0,5.0,7.0,22.0
400,Alex Stivrins,SF,SF,30.0,LAC,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,Alex Stivrins,SF,SF,30.0,MIL,3.0,0.0,25.0,4.0,11.0,0.364,0.0,0.0,0.0,4.0,11.0,0.364,0.364,3.0,4.0,0.75,3.0,3.0,6.0,2.0,1.0,0.0,2.0,4.0,11.0
402,Alex Stivrins,PF,PF,30.0,ATL,5.0,0.0,15.0,4.0,9.0,0.444,0.0,1.0,0.0,4.0,8.0,0.5,0.444,0.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,8.0
403,John Stockton*,PG,PG,30.0,UTA,82.0,82.0,2863.0,437.0,899.0,0.486,72.0,187.0,0.385,365.0,712.0,0.513,0.526,293.0,367.0,0.798,64.0,173.0,237.0,987.0,199.0,21.0,266.0,224.0,1239.0
405,Rod Strickland,SG,SG,26.0,POR,78.0,35.0,2474.0,396.0,816.0,0.485,4.0,30.0,0.133,392.0,786.0,0.499,0.488,273.0,381.0,0.717,120.0,217.0,337.0,559.0,131.0,24.0,199.0,153.0,1069.0
406,Derek Strong,PF,PF,24.0,MIL,23.0,0.0,339.0,42.0,92.0,0.457,4.0,8.0,0.5,38.0,84.0,0.452,0.478,68.0,85.0,0.8,40.0,75.0,115.0,14.0,11.0,1.0,13.0,20.0,156.0
407,Lamont Strothers,SG,SG,24.0,DAL,9.0,0.0,138.0,20.0,61.0,0.328,2.0,13.0,0.154,18.0,48.0,0.375,0.344,8.0,10.0,0.8,8.0,6.0,14.0,13.0,8.0,0.0,15.0,13.0,50.0
408,Terry Teagle,SG,SG,32.0,HOU,2.0,0.0,25.0,2.0,7.0,0.286,0.0,0.0,0.0,2.0,7.0,0.286,0.286,1.0,2.0,0.5,0.0,3.0,3.0,2.0,0.0,0.0,1.0,1.0,5.0
409,Isiah Thomas*,PG,PG,31.0,DET,79.0,79.0,2922.0,526.0,1258.0,0.418,61.0,198.0,0.308,465.0,1060.0,0.439,0.442,278.0,377.0,0.737,71.0,161.0,232.0,671.0,123.0,18.0,284.0,222.0,1391.0
410,LaSalle Thompson,C,C,31.0,IND,63.0,0.0,730.0,104.0,213.0,0.488,0.0,1.0,0.0,104.0,212.0,0.491,0.488,29.0,39.0,0.744,55.0,123.0,178.0,34.0,29.0,24.0,47.0,137.0,237.0
411,Otis Thorpe,PF,PF,30.0,HOU,72.0,69.0,2357.0,385.0,690.0,0.558,0.0,2.0,0.0,385.0,688.0,0.56,0.558,153.0,256.0,0.598,219.0,370.0,589.0,181.0,43.0,19.0,151.0,234.0,923.0
412,Sedale Threatt,PG,PG,31.0,LAL,82.0,82.0,2893.0,522.0,1028.0,0.508,14.0,53.0,0.264,508.0,975.0,0.521,0.515,177.0,215.0,0.823,47.0,226.0,273.0,564.0,142.0,11.0,173.0,248.0,1235.0
413,Wayman Tisdale,PF,PF,28.0,SAC,76.0,75.0,2283.0,544.0,1068.0,0.509,0.0,2.0,0.0,544.0,1066.0,0.51,0.509,175.0,231.0,0.758,127.0,373.0,500.0,108.0,52.0,47.0,117.0,277.0,1263.0
414,Tom Tolbert,PF,PF,27.0,ORL,72.0,61.0,1838.0,226.0,454.0,0.498,9.0,28.0,0.321,217.0,426.0,0.509,0.508,122.0,168.0,0.726,133.0,279.0,412.0,91.0,33.0,21.0,124.0,192.0,583.0
415,Trent Tucker,SG,SG,33.0,CHI,69.0,0.0,909.0,143.0,295.0,0.485,52.0,131.0,0.397,91.0,164.0,0.555,0.573,18.0,22.0,0.818,16.0,55.0,71.0,82.0,24.0,6.0,18.0,65.0,356.0
416,Jeff Turner,PF,PF,30.0,ORL,75.0,20.0,1479.0,231.0,437.0,0.529,10.0,17.0,0.588,221.0,420.0,0.526,0.54,56.0,70.0,0.8,74.0,178.0,252.0,107.0,19.0,9.0,66.0,192.0,528.0
417,Kiki Vandeweghe,SF,SF,34.0,LAC,41.0,3.0,494.0,92.0,203.0,0.453,12.0,37.0,0.324,80.0,166.0,0.482,0.483,58.0,66.0,0.879,12.0,36.0,48.0,25.0,13.0,7.0,20.0,45.0,254.0
418,Loy Vaught,PF,PF,24.0,LAC,79.0,4.0,1653.0,313.0,616.0,0.508,1.0,4.0,0.25,312.0,612.0,0.51,0.509,116.0,155.0,0.748,164.0,328.0,492.0,54.0,55.0,39.0,83.0,172.0,743.0
419,Gundars Vetra,SF,SF,25.0,MIN,13.0,0.0,89.0,19.0,40.0,0.475,3.0,3.0,1.0,16.0,37.0,0.432,0.513,4.0,6.0,0.667,4.0,4.0,8.0,6.0,2.0,0.0,2.0,12.0,45.0
420,Darrell Walker,PG-SG,PG,31.0,TOT,37.0,2.0,511.0,34.0,96.0,0.354,0.0,1.0,0.0,34.0,95.0,0.358,0.354,12.0,26.0,0.462,22.0,36.0,58.0,53.0,33.0,2.0,25.0,63.0,80.0
421,Darrell Walker,SG,SG,31.0,DET,9.0,2.0,144.0,3.0,19.0,0.158,0.0,1.0,0.0,3.0,18.0,0.167,0.158,2.0,6.0,0.333,4.0,15.0,19.0,9.0,10.0,0.0,13.0,12.0,8.0
422,Darrell Walker,PG,PG,31.0,CHI,28.0,0.0,367.0,31.0,77.0,0.403,0.0,0.0,0.0,31.0,77.0,0.403,0.403,10.0,20.0,0.5,18.0,21.0,39.0,44.0,23.0,2.0,12.0,51.0,72.0
423,Duane Washington,SG,SG,28.0,LAC,4.0,0.0,28.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,1.0,0.0,2.0,2.0,0.0
424,Clarence Weatherspoon,SF,SF,22.0,PHI,82.0,82.0,2654.0,494.0,1053.0,0.469,1.0,4.0,0.25,493.0,1049.0,0.47,0.47,291.0,408.0,0.713,179.0,410.0,589.0,147.0,85.0,67.0,176.0,188.0,1280.0
425,Marcus Webb,PF,PF,22.0,BOS,9.0,0.0,51.0,13.0,25.0,0.52,0.0,1.0,0.0,13.0,24.0,0.542,0.52,13.0,21.0,0.619,5.0,5.0,10.0,2.0,1.0,2.0,5.0,11.0,39.0
426,Spud Webb,PG,PG,29.0,SAC,69.0,68.0,2335.0,342.0,789.0,0.433,37.0,135.0,0.274,305.0,654.0,0.466,0.457,279.0,328.0,0.851,44.0,149.0,193.0,481.0,104.0,6.0,194.0,177.0,1000.0
428,Robert Werdann,C,C,22.0,DEN,28.0,0.0,149.0,18.0,59.0,0.305,0.0,1.0,0.0,18.0,58.0,0.31,0.305,17.0,31.0,0.548,23.0,29.0,52.0,7.0,6.0,4.0,12.0,38.0,53.0
429,Doug West,SG,SG,25.0,MIN,80.0,80.0,3104.0,646.0,1249.0,0.517,2.0,23.0,0.087,644.0,1226.0,0.525,0.518,249.0,296.0,0.841,89.0,158.0,247.0,235.0,85.0,21.0,165.0,279.0,1543.0
430,Mark West,C,C,32.0,PHO,82.0,82.0,1558.0,175.0,285.0,0.614,0.0,0.0,0.0,175.0,285.0,0.614,0.614,86.0,166.0,0.518,153.0,305.0,458.0,29.0,16.0,103.0,93.0,243.0,436.0
431,Randy White,PF,PF,25.0,DAL,64.0,20.0,1433.0,235.0,540.0,0.435,10.0,42.0,0.238,225.0,498.0,0.452,0.444,138.0,184.0,0.75,154.0,216.0,370.0,49.0,63.0,45.0,108.0,226.0,618.0
432,Morlon Wiley,PG,PG,26.0,TOT,58.0,15.0,995.0,96.0,254.0,0.378,54.0,154.0,0.351,42.0,100.0,0.42,0.484,17.0,26.0,0.654,29.0,62.0,91.0,181.0,65.0,3.0,80.0,127.0,263.0
433,Morlon Wiley,PG,PG,26.0,ATL,25.0,2.0,354.0,26.0,81.0,0.321,15.0,51.0,0.294,11.0,30.0,0.367,0.414,5.0,8.0,0.625,9.0,26.0,35.0,81.0,26.0,2.0,29.0,49.0,72.0
434,Morlon Wiley,PG,PG,26.0,DAL,33.0,13.0,641.0,70.0,173.0,0.405,39.0,103.0,0.379,31.0,70.0,0.443,0.517,12.0,18.0,0.667,20.0,36.0,56.0,100.0,39.0,1.0,51.0,78.0,191.0
435,Dominique Wilkins*,SF,SF,33.0,ATL,71.0,70.0,2647.0,741.0,1584.0,0.468,120.0,316.0,0.38,621.0,1268.0,0.49,0.506,519.0,627.0,0.828,187.0,295.0,482.0,227.0,70.0,27.0,184.0,116.0,2121.0
436,Eddie Lee Wilkins,PF,PF,30.0,PHI,26.0,0.0,192.0,55.0,97.0,0.567,0.0,2.0,0.0,55.0,95.0,0.579,0.567,48.0,78.0,0.615,14.0,26.0,40.0,2.0,7.0,1.0,17.0,34.0,158.0
437,Gerald Wilkins,SF,SF,29.0,CLE,80.0,35.0,2079.0,361.0,797.0,0.453,16.0,58.0,0.276,345.0,739.0,0.467,0.463,152.0,181.0,0.84,74.0,140.0,214.0,183.0,78.0,18.0,94.0,154.0,890.0
438,Buck Williams,PF,PF,32.0,POR,82.0,82.0,2498.0,270.0,528.0,0.511,0.0,1.0,0.0,270.0,527.0,0.512,0.511,138.0,214.0,0.645,232.0,458.0,690.0,75.0,81.0,61.0,101.0,270.0,678.0
439,Corey Williams,PG,PG,22.0,CHI,35.0,0.0,242.0,31.0,85.0,0.365,1.0,3.0,0.333,30.0,82.0,0.366,0.371,18.0,22.0,0.818,19.0,12.0,31.0,23.0,4.0,2.0,11.0,24.0,81.0
440,Herb Williams,C,C,34.0,NYK,55.0,0.0,571.0,72.0,175.0,0.411,0.0,0.0,0.0,72.0,175.0,0.411,0.411,14.0,21.0,0.667,44.0,102.0,146.0,19.0,21.0,28.0,22.0,78.0,158.0
441,Hot Rod Williams,C,C,30.0,CLE,67.0,13.0,2055.0,263.0,560.0,0.47,0.0,0.0,0.0,263.0,560.0,0.47,0.47,212.0,296.0,0.716,127.0,288.0,415.0,152.0,48.0,105.0,116.0,171.0,738.0
442,Jayson Williams,PF,PF,24.0,NJN,12.0,2.0,139.0,21.0,46.0,0.457,0.0,0.0,0.0,21.0,46.0,0.457,0.457,7.0,18.0,0.389,22.0,19.0,41.0,0.0,4.0,4.0,8.0,24.0,49.0
443,John Williams,SF,SF,26.0,LAC,74.0,8.0,1638.0,205.0,477.0,0.43,12.0,53.0,0.226,193.0,424.0,0.455,0.442,70.0,129.0,0.543,88.0,228.0,316.0,142.0,83.0,23.0,79.0,188.0,492.0
444,Kenny Williams,SF,SF,23.0,IND,57.0,0.0,844.0,150.0,282.0,0.532,0.0,3.0,0.0,150.0,279.0,0.538,0.532,48.0,68.0,0.706,102.0,126.0,228.0,38.0,21.0,45.0,28.0,87.0,348.0
445,Lorenzo Williams,PF-C,PF,23.0,TOT,27.0,7.0,179.0,17.0,36.0,0.472,0.0,0.0,0.0,17.0,36.0,0.472,0.472,2.0,7.0,0.286,17.0,38.0,55.0,5.0,5.0,17.0,8.0,29.0,36.0
446,Lorenzo Williams,C,C,23.0,CHH,2.0,0.0,18.0,1.0,3.0,0.333,0.0,0.0,0.0,1.0,3.0,0.333,0.333,0.0,0.0,0.0,3.0,6.0,9.0,0.0,0.0,2.0,2.0,4.0,2.0
447,Lorenzo Williams,PF,PF,23.0,ORL,3.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0
448,Lorenzo Williams,PF,PF,23.0,BOS,22.0,7.0,151.0,16.0,31.0,0.516,0.0,0.0,0.0,16.0,31.0,0.516,0.516,2.0,7.0,0.286,13.0,31.0,44.0,5.0,4.0,14.0,6.0,23.0,34.0
