,2P,2P%,2PA,3P,3P%,3PA,AST,Age,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,MP,ORB,PF,PTS,Player,Pos,STL,TOV,TRB,Tm,Unnamed: 0,Yr,eFG%,Seasons
2832,111.0,1.6309999999999998,248.0,122.0,1.086,405.0,122.0,102.0,16.0,181.0,233.0,1.3019999999999998,653.0,67.0,1.8960000000000001,103.0,187.0,56.0,2614.0,77.0,276.0,655.0,Yakhouba Diawara,N/A,52.0,72.0,258.0,N/A,538.0,8034.0,1.633,4
2833,182.0,2.3419999999999996,417.0,82.0,1.6019999999999999,264.0,118.0,117.0,26.0,144.0,264.0,2.043,681.0,93.0,4.234,105.0,170.0,0.0,1835.0,40.0,155.0,703.0,Quincy Douby,N/A,55.0,100.0,184.0,N/A,762.0,10042.0,2.3649999999999998,3
2834,877.0,4.154,1893.0,583.0,3.8089999999999993,1559.0,1453.0,249.0,56.0,797.0,1460.0,4.122,3452.0,385.0,7.0249999999999995,521.0,504.0,40.0,9840.0,161.0,713.0,3888.0,Jordan Farmar,N/A,391.0,695.0,958.0,N/A,1742.0,20119.0,5.055,10
2835,4.0,0.929,9.0,5.0,0.5,20.0,11.0,52.0,0.0,7.0,9.0,0.619,29.0,3.0,2.0,3.0,11.0,0.0,86.0,0.0,8.0,26.0,Desmon Farmer,N/A,1.0,5.0,7.0,N/A,325.0,4016.0,0.7929999999999999,2
2836,1694.0,5.455,3965.0,1179.0,4.581,3267.0,2273.0,372.0,249.0,1573.0,2873.0,5.061999999999999,7232.0,1278.0,10.969,1503.0,833.0,441.0,20921.0,269.0,1715.0,8203.0,Randy Foye,N/A,567.0,1192.0,1842.0,N/A,2348.0,26164.0,6.133,11
2837,158.0,0.6859999999999999,345.0,72.0,0.7170000000000001,209.0,128.0,59.0,15.0,295.0,230.0,0.74,554.0,57.0,0.731,78.0,74.0,60.0,1983.0,50.0,92.0,589.0,Jorge Garbajosa,N/A,81.0,65.0,345.0,N/A,342.0,4015.0,0.922,2
2838,6009.0,8.613000000000001,12510.0,1100.0,6.189,3206.0,2463.0,477.0,820.0,4871.0,7109.0,8.089,15716.0,3452.0,14.452000000000002,4311.0,1078.0,924.0,36178.0,1511.0,2568.0,18770.0,Rudy Gay,N/A,1336.0,2499.0,6382.0,N/A,3454.0,34223.0,8.744,14
2839,220.0,1.5979999999999999,424.0,43.0,0.974,136.0,115.0,76.0,35.0,223.0,263.0,1.419,560.0,101.0,2.458,124.0,145.0,27.0,2348.0,107.0,186.0,670.0,Mickael Gelabale,N/A,50.0,92.0,330.0,N/A,547.0,6028.0,1.549,3
2840,487.0,2.732,1227.0,578.0,2.8609999999999998,1419.0,775.0,161.0,86.0,650.0,1065.0,2.804,2646.0,407.0,5.305000000000001,522.0,397.0,77.0,9316.0,142.0,811.0,3115.0,Daniel Gibson,N/A,243.0,373.0,792.0,N/A,1384.0,14070.0,3.5919999999999996,7
2841,8.0,0.47100000000000003,17.0,0.0,0.0,0.0,1.0,25.0,0.0,6.0,8.0,0.47100000000000003,17.0,1.0,0.5,2.0,13.0,4.0,81.0,2.0,19.0,17.0,Andreas Glyniadakis,N/A,0.0,9.0,8.0,N/A,170.0,2007.0,0.47100000000000003,1
2842,43.0,0.483,89.0,18.0,0.34600000000000003,52.0,53.0,27.0,1.0,25.0,61.0,0.433,141.0,27.0,0.8440000000000001,32.0,41.0,0.0,432.0,2.0,32.0,167.0,Lynn Greer,N/A,17.0,18.0,27.0,N/A,180.0,2007.0,0.496,1
2843,1.0,0.25,4.0,0.0,0.0,0.0,1.0,22.0,0.0,1.0,1.0,0.25,4.0,0.0,0.0,0.0,2.0,0.0,13.0,1.0,1.0,2.0,Mike Hall,N/A,0.0,0.0,2.0,N/A,184.0,2007.0,0.25,1
2844,234.0,2.3819999999999997,462.0,134.0,1.7510000000000001,363.0,84.0,140.0,13.0,292.0,368.0,2.089,825.0,102.0,4.074,128.0,197.0,12.0,2312.0,100.0,167.0,972.0,Walter Herrmann,N/A,38.0,73.0,392.0,N/A,1195.0,10040.0,2.477,3
2845,14.0,0.37799999999999995,37.0,5.0,0.217,23.0,8.0,23.0,2.0,12.0,19.0,0.317,60.0,8.0,0.667,12.0,12.0,0.0,136.0,4.0,8.0,51.0,Robert Hite,N/A,3.0,6.0,16.0,N/A,209.0,2007.0,0.358,1
2846,832.0,9.306,1433.0,0.0,0.0,1.0,177.0,429.0,341.0,833.0,832.0,9.303999999999998,1434.0,647.0,9.028,1019.0,639.0,99.0,7560.0,584.0,1255.0,2311.0,Ryan Hollins,N/A,112.0,467.0,1417.0,N/A,4108.0,32189.0,9.303999999999998,10
2847,0.0,0.0,3.0,0.0,0.0,0.0,0.0,22.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0,1.0,0.0,Mile Ilic,N/A,0.0,3.0,1.0,N/A,226.0,2007.0,0.0,1
2848,2842.0,9.435,5863.0,1188.0,6.838,3263.0,1198.0,519.0,369.0,4110.0,4030.0,8.281999999999998,9126.0,1596.0,13.915000000000003,2067.0,1020.0,573.0,24385.0,1761.0,2487.0,10844.0,Ersan Ilyasova,N/A,717.0,1037.0,5871.0,N/A,5035.0,36271.0,9.556000000000001,12
2849,152.0,1.0259999999999998,294.0,0.0,0.0,0.0,30.0,47.0,45.0,193.0,152.0,1.0259999999999998,294.0,135.0,1.3479999999999999,201.0,102.0,25.0,1302.0,82.0,217.0,439.0,Alexander Johnson,N/A,38.0,89.0,275.0,N/A,548.0,4015.0,1.0259999999999998,2
2850,126.0,3.5229999999999997,258.0,37.0,1.4730000000000003,115.0,72.0,167.0,7.0,161.0,163.0,2.967,373.0,103.0,3.681,143.0,138.0,9.0,1398.0,80.0,229.0,466.0,Bobby Jones,N/A,41.0,74.0,241.0,N/A,2108.0,14055.0,3.2439999999999998,2
2851,324.0,3.7110000000000003,697.0,1.0,0.5,9.0,108.0,258.0,165.0,423.0,325.0,3.665,706.0,255.0,6.391,352.0,302.0,13.0,3384.0,289.0,597.0,906.0,Solomon Jones,N/A,67.0,179.0,712.0,N/A,3122.0,20108.0,3.6689999999999996,8
2852,163.0,1.3780000000000001,340.0,23.0,1.101,71.0,53.0,69.0,1.0,105.0,186.0,1.3270000000000002,411.0,116.0,2.497,142.0,109.0,15.0,1340.0,42.0,102.0,511.0,Tarence Kinsey,N/A,68.0,71.0,147.0,N/A,917.0,6024.0,1.44,3
2853,4.0,0.444,9.0,0.0,0.0,0.0,2.0,23.0,3.0,6.0,4.0,0.444,9.0,3.0,0.6,5.0,11.0,0.0,55.0,5.0,14.0,11.0,James Lang,N/A,0.0,2.0,11.0,N/A,289.0,2007.0,0.444,1
2854,2746.0,7.494000000000001,5828.0,1680.0,5.414000000000001,4613.0,5826.0,415.0,276.0,3291.0,4426.0,6.738999999999999,10441.0,3251.0,13.034,4026.0,976.0,684.0,30029.0,756.0,2583.0,13783.0,Kyle Lowry,N/A,1278.0,2189.0,4047.0,N/A,5297.0,30187.0,7.850999999999999,14
2855,2.0,0.2,10.0,0.0,0.0,0.0,0.0,24.0,0.0,2.0,2.0,0.2,10.0,1.0,0.5,2.0,1.0,0.0,27.0,0.0,4.0,5.0,Renaldo Major,N/A,2.0,1.0,2.0,N/A,300.0,2007.0,0.2,1
2856,13.0,0.361,36.0,6.0,0.375,16.0,6.0,21.0,1.0,20.0,19.0,0.365,52.0,7.0,0.636,11.0,30.0,0.0,170.0,11.0,22.0,51.0,Damir Markota,N/A,3.0,15.0,31.0,N/A,303.0,2007.0,0.423,1
2857,0.0,0.0,3.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,12.0,0.0,1.0,0.0,Chris McCray,N/A,0.0,2.0,0.0,N/A,316.0,2007.0,0.0,1
2858,5.0,0.41700000000000004,12.0,0.0,0.0,1.0,1.0,24.0,0.0,4.0,5.0,0.385,13.0,5.0,0.7140000000000001,7.0,11.0,0.0,41.0,7.0,8.0,15.0,Ivan McFarlin,N/A,0.0,1.0,11.0,N/A,318.0,2007.0,0.385,1
2859,116.0,3.5,288.0,0.0,0.0,4.0,20.0,203.0,28.0,174.0,116.0,3.4850000000000003,292.0,99.0,4.072,162.0,103.0,0.0,912.0,154.0,145.0,331.0,Pops Mensah-Bonsu,N/A,27.0,69.0,328.0,N/A,3002.0,16075.0,3.4850000000000003,4
2860,4688.0,7.168000000000001,9143.0,467.0,3.8879999999999995,1370.0,2224.0,385.0,989.0,5014.0,5155.0,6.89,10513.0,2975.0,10.322,4036.0,980.0,693.0,28576.0,2198.0,3017.0,13752.0,Paul Millsap,N/A,1254.0,1731.0,7212.0,N/A,5170.0,26169.0,7.209999999999999,14
2861,52.0,1.5020000000000002,122.0,0.0,0.0,0.0,7.0,90.0,7.0,77.0,52.0,1.5020000000000002,122.0,36.0,2.409,66.0,74.0,2.0,438.0,27.0,100.0,140.0,Randolph Morris,N/A,13.0,30.0,104.0,N/A,1522.0,8034.0,1.5020000000000002,4
2862,391.0,1.944,1004.0,156.0,1.4949999999999999,471.0,263.0,119.0,16.0,322.0,547.0,1.8039999999999998,1475.0,159.0,3.3360000000000003,223.0,213.0,33.0,3989.0,100.0,350.0,1409.0,Adam Morrison,N/A,49.0,204.0,422.0,N/A,1916.0,10044.0,2.067,3
2863,48.0,0.387,124.0,17.0,0.321,53.0,65.0,22.0,9.0,81.0,65.0,0.36700000000000005,177.0,37.0,0.86,43.0,68.0,0.0,792.0,42.0,77.0,184.0,David Noel,N/A,25.0,40.0,123.0,N/A,355.0,2007.0,0.415,1
2864,189.0,6.898000000000001,412.0,627.0,7.328,1446.0,146.0,488.0,45.0,572.0,816.0,7.2219999999999995,1858.0,109.0,10.196,125.0,542.0,6.0,6113.0,74.0,411.0,2368.0,Steve Novak,N/A,92.0,91.0,646.0,N/A,7176.0,34216.0,10.007999999999997,11
2865,124.0,3.07,239.0,0.0,0.0,5.0,36.0,130.0,59.0,148.0,124.0,2.997,244.0,39.0,3.339,68.0,129.0,6.0,779.0,45.0,187.0,287.0,Patrick O'Bryant,N/A,24.0,64.0,193.0,N/A,2433.0,12052.0,2.997,4
2866,11.0,0.44,25.0,1.0,0.5,2.0,5.0,23.0,3.0,8.0,12.0,0.444,27.0,6.0,0.667,9.0,6.0,0.0,100.0,7.0,12.0,31.0,Kevinn Pinkney,N/A,3.0,4.0,15.0,N/A,389.0,2007.0,0.46299999999999997,1
2867,549.0,3.492,1064.0,0.0,0.0,7.0,85.0,179.0,86.0,570.0,549.0,3.459,1071.0,544.0,4.349,811.0,269.0,22.0,3648.0,404.0,547.0,1642.0,Leon Powe,N/A,79.0,201.0,974.0,N/A,3165.0,14067.0,3.459,5
2868,0.0,0.0,2.0,0.0,0.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,3.0,0.0,13.0,3.0,2.0,2.0,Roger Powell,N/A,0.0,3.0,3.0,N/A,397.0,2007.0,0.0,1
2869,220.0,2.413,529.0,161.0,1.773,427.0,455.0,154.0,8.0,236.0,381.0,2.168,956.0,169.0,4.853,209.0,241.0,26.0,3303.0,30.0,249.0,1092.0,Chris Quinn,N/A,102.0,137.0,266.0,N/A,2691.0,12058.0,2.5759999999999996,6
2870,52.0,0.364,143.0,48.0,0.414,116.0,43.0,22.0,3.0,51.0,100.0,0.386,259.0,42.0,0.764,55.0,47.0,5.0,710.0,18.0,85.0,290.0,Allan Ray,N/A,20.0,42.0,69.0,N/A,407.0,2007.0,0.479,1
2871,2218.0,7.642999999999999,4575.0,2017.0,6.465000000000001,4901.0,2084.0,455.0,92.0,1805.0,4235.0,7.050000000000002,9476.0,2157.0,14.21,2419.0,963.0,500.0,25367.0,184.0,1464.0,12644.0,J.J. Redick,N/A,444.0,1126.0,1989.0,N/A,7116.0,30195.0,8.699,14
2872,28.0,2.197,88.0,24.0,2.872,61.0,7.0,182.0,0.0,31.0,52.0,2.4979999999999998,149.0,7.0,2.5,10.0,78.0,2.0,397.0,5.0,36.0,135.0,Jeremy Richardson,N/A,8.0,17.0,36.0,N/A,3582.0,16062.0,3.1950000000000003,3
2873,609.0,3.2859999999999996,1311.0,234.0,2.3209999999999997,691.0,1395.0,162.0,18.0,469.0,843.0,2.989,2002.0,261.0,5.156,354.0,419.0,60.0,6329.0,145.0,525.0,2181.0,Sergio Rodriguez,N/A,262.0,605.0,614.0,N/A,3286.0,14071.0,3.3609999999999998,5
2874,3573.0,7.5489999999999995,7442.0,405.0,4.696999999999999,1273.0,7714.0,427.0,122.0,3544.0,3978.0,7.164000000000001,8715.0,1109.0,9.229,1853.0,931.0,796.0,28934.0,945.0,2031.0,9470.0,Rajon Rondo,N/A,1532.0,2635.0,4489.0,N/A,7421.0,30199.0,7.58,14
2875,1902.0,2.809,3924.0,322.0,1.7570000000000001,925.0,1517.0,148.0,76.0,1041.0,2224.0,2.577,4849.0,1366.0,4.743,1707.0,326.0,300.0,11561.0,347.0,630.0,6136.0,Brandon Roy,N/A,335.0,595.0,1388.0,N/A,2845.0,12058.0,2.7470000000000003,6
2876,1531.0,8.103,3063.0,537.0,5.3790000000000004,1553.0,1306.0,447.0,411.0,2811.0,2068.0,7.138,4616.0,708.0,11.392999999999999,958.0,932.0,511.0,20488.0,680.0,1521.0,5381.0,Thabo Sefolosha,N/A,1006.0,818.0,3491.0,N/A,7535.0,30187.0,8.103000000000002,14
2877,41.0,2.706,91.0,0.0,0.0,0.0,1.0,107.0,25.0,56.0,41.0,2.706,91.0,41.0,3.635,66.0,53.0,3.0,289.0,33.0,46.0,123.0,Mouhamed Sene,N/A,5.0,19.0,89.0,N/A,2405.0,10042.0,2.706,3
2878,85.0,2.25,210.0,0.0,0.0,0.0,16.0,156.0,41.0,109.0,85.0,2.25,210.0,30.0,1.8519999999999999,85.0,107.0,4.0,876.0,66.0,107.0,200.0,Cedric Simmons,N/A,14.0,38.0,175.0,N/A,3416.0,14058.0,2.25,3
2879,13.0,0.542,24.0,1.0,0.5,2.0,1.0,23.0,2.0,7.0,14.0,0.5379999999999999,26.0,9.0,0.6920000000000001,13.0,20.0,0.0,72.0,7.0,11.0,38.0,Uros Slokar,N/A,1.0,9.0,14.0,N/A,443.0,2007.0,0.5579999999999999,1
2880,1220.0,3.324,2180.0,1.0,0.2,27.0,322.0,153.0,91.0,1024.0,1221.0,3.2819999999999996,2207.0,637.0,4.053,963.0,403.0,49.0,6826.0,543.0,957.0,3080.0,Craig Smith,N/A,183.0,413.0,1567.0,N/A,2936.0,12057.0,3.284,6
2881,2.0,0.25,8.0,0.0,0.0,0.0,0.0,23.0,0.0,5.0,2.0,0.25,8.0,1.0,0.5,2.0,8.0,0.0,28.0,1.0,4.0,5.0,Steven Smith,N/A,1.0,2.0,6.0,N/A,451.0,2007.0,0.25,1
2882,18.0,0.419,43.0,5.0,0.172,29.0,28.0,24.0,1.0,17.0,23.0,0.319,72.0,34.0,0.81,42.0,31.0,0.0,272.0,5.0,33.0,85.0,Vassilis Spanoulis,N/A,7.0,29.0,22.0,N/A,456.0,2007.0,0.354,1
2883,1333.0,4.949,3003.0,8.0,1.208,37.0,403.0,235.0,610.0,1642.0,1341.0,4.9270000000000005,3040.0,911.0,7.574000000000001,1255.0,456.0,132.0,9152.0,631.0,1118.0,3601.0,Tyrus Thomas,N/A,391.0,619.0,2273.0,N/A,5335.0,20105.0,4.943,8
2884,1173.0,5.202999999999999,2486.0,731.0,3.583,2025.0,1011.0,327.0,212.0,3056.0,1904.0,4.708,4511.0,703.0,8.071,935.0,717.0,481.0,20848.0,1114.0,1772.0,5242.0,P.J. Tucker,N/A,892.0,709.0,4170.0,N/A,5690.0,20153.0,5.546,9
2885,8.0,1.0,16.0,8.0,0.8460000000000001,19.0,7.0,45.0,2.0,16.0,16.0,0.917,35.0,10.0,1.169,18.0,26.0,0.0,172.0,3.0,14.0,50.0,Marcus Vinicius,N/A,3.0,9.0,19.0,N/A,1038.0,4015.0,1.142,2
2886,54.0,1.618,112.0,17.0,1.127,50.0,35.0,80.0,6.0,60.0,71.0,1.47,162.0,23.0,1.379,34.0,67.0,18.0,583.0,8.0,53.0,182.0,James White,N/A,17.0,25.0,68.0,N/A,1663.0,6029.0,1.654,3
2887,80.0,1.8639999999999999,145.0,0.0,0.0,1.0,2.0,91.0,26.0,122.0,80.0,1.8569999999999998,146.0,39.0,1.241,115.0,72.0,1.0,579.0,91.0,85.0,199.0,Justin Williams,N/A,15.0,23.0,213.0,N/A,2290.0,8031.0,1.8569999999999998,2
2888,313.0,2.939,757.0,126.0,1.291,392.0,580.0,175.0,9.0,321.0,439.0,2.9059999999999997,1149.0,148.0,2.6399999999999997,193.0,227.0,10.0,3170.0,64.0,204.0,1152.0,Marcus Williams,N/A,89.0,295.0,385.0,N/A,4655.0,16067.0,3.145,4
2889,432.0,4.082,922.0,339.0,2.615,990.0,264.0,223.0,177.0,828.0,771.0,3.419,1912.0,229.0,7.072,297.0,377.0,80.0,6455.0,283.0,791.0,2110.0,Shawne Williams,N/A,152.0,227.0,1111.0,N/A,5497.0,18106.0,4.100999999999999,7
2890,853.0,5.576,1852.0,2.0,0.5,13.0,226.0,305.0,229.0,1454.0,855.0,5.544,1865.0,611.0,8.787999999999998,832.0,529.0,142.0,7785.0,739.0,1033.0,2323.0,Shelden Williams,N/A,246.0,416.0,2193.0,N/A,7157.0,24113.0,5.547,6
2891,2388.0,6.126,4979.0,970.0,4.862000000000001,2538.0,1515.0,355.0,148.0,2062.0,3358.0,5.7299999999999995,7517.0,1547.0,10.764,1871.0,840.0,609.0,23331.0,361.0,1648.0,9233.0,Arron Afflalo,N/A,382.0,968.0,2423.0,N/A,43.0,26173.0,6.585000000000001,11
2892,7.0,0.617,30.0,14.0,1.016,47.0,22.0,74.0,0.0,21.0,21.0,0.882,77.0,32.0,1.968,33.0,19.0,0.0,226.0,1.0,27.0,88.0,Blake Ahearn,N/A,7.0,22.0,22.0,N/A,13.0,6029.0,1.208,3
2893,1.0,0.25,4.0,0.0,0.0,0.0,0.0,26.0,0.0,1.0,1.0,0.25,4.0,1.0,0.5,2.0,3.0,0.0,10.0,0.0,1.0,3.0,Lance Allred,N/A,0.0,0.0,1.0,N/A,12.0,2008.0,0.25,1
2894,36.0,1.068,89.0,7.0,0.877,24.0,12.0,71.0,4.0,36.0,43.0,1.0270000000000001,113.0,26.0,1.808,35.0,38.0,1.0,361.0,10.0,42.0,119.0,Morris Almond,N/A,12.0,19.0,46.0,N/A,35.0,6029.0,1.12,3
2895,410.0,5.936,808.0,0.0,0.0,0.0,101.0,357.0,543.0,814.0,410.0,5.936,808.0,272.0,7.792000000000001,413.0,523.0,110.0,7242.0,577.0,836.0,1092.0,Joel Anthony,N/A,130.0,230.0,1391.0,N/A,268.0,24153.0,5.936,10
2896,1908.0,6.989000000000001,4069.0,1344.0,5.637,3580.0,1569.0,413.0,76.0,1694.0,3252.0,6.337,7649.0,1388.0,12.596999999999998,1631.0,930.0,221.0,21322.0,203.0,1306.0,9236.0,Marco Belinelli,N/A,551.0,939.0,1897.0,N/A,689.0,28198.0,7.659,13
2897,2892.0,10.777,5998.0,668.0,6.07,2392.0,1711.0,608.0,298.0,2298.0,3560.0,9.386999999999999,8390.0,1675.0,15.919,2336.0,1148.0,383.0,25316.0,849.0,2428.0,9463.0,Corey Brewer,N/A,1405.0,1289.0,3147.0,N/A,1667.0,44322.0,10.277,12
2898,1821.0,7.002999999999999,4126.0,1036.0,5.671999999999999,2836.0,2505.0,447.0,113.0,1047.0,2857.0,6.452999999999999,6962.0,1164.0,12.459000000000001,1382.0,829.0,227.0,17277.0,330.0,1572.0,7914.0,Aaron Brooks,N/A,475.0,1283.0,1377.0,N/A,1302.0,32207.0,7.651,10
2899,2763.0,7.832000000000001,5558.0,1033.0,5.38,3000.0,1399.0,418.0,525.0,3275.0,3796.0,6.919000000000001,8558.0,1194.0,12.33,1545.0,789.0,562.0,23648.0,886.0,2104.0,9819.0,Wilson Chandler,N/A,542.0,1074.0,4161.0,N/A,1762.0,30206.0,7.953999999999999,12
2900,3188.0,6.007,6812.0,1143.0,4.786,3052.0,4642.0,338.0,166.0,2071.0,4331.0,5.621,9864.0,2361.0,10.511,2888.0,820.0,784.0,26593.0,359.0,1619.0,12166.0,Mike Conley,N/A,1183.0,1645.0,2430.0,N/A,1455.0,24162.0,6.373999999999999,13
2901,341.0,3.055999999999999,900.0,468.0,2.7030000000000003,1323.0,262.0,185.0,55.0,682.0,809.0,2.819,2223.0,165.0,6.170999999999999,204.0,377.0,50.0,6434.0,82.0,504.0,2251.0,Daequan Cook,N/A,128.0,192.0,764.0,N/A,942.0,16089.0,3.648,6
2902,434.0,2.836,932.0,24.0,1.144,104.0,402.0,123.0,16.0,384.0,458.0,2.698,1036.0,250.0,3.692,392.0,226.0,20.0,3706.0,168.0,296.0,1190.0,Javaris Crittenton,N/A,118.0,274.0,552.0,N/A,735.0,12051.0,2.7600000000000002,2
2903,68.0,0.8939999999999999,160.0,0.0,0.0,0.0,14.0,47.0,18.0,65.0,68.0,0.8939999999999999,160.0,26.0,1.114,45.0,52.0,2.0,433.0,31.0,58.0,162.0,Jermareo Davidson,N/A,9.0,22.0,96.0,N/A,266.0,4017.0,0.8939999999999999,2
2904,1871.0,4.571000000000001,4138.0,14.0,1.44,66.0,534.0,260.0,202.0,1748.0,1885.0,4.529999999999999,4204.0,968.0,7.0059999999999985,1384.0,582.0,165.0,12527.0,839.0,1397.0,4752.0,Glen Davis,N/A,415.0,604.0,2587.0,N/A,1458.0,20120.0,4.542,8
2905,1.0,0.33299999999999996,3.0,0.0,0.0,1.0,1.0,22.0,0.0,0.0,1.0,0.25,4.0,3.0,0.6,5.0,6.0,0.0,18.0,2.0,0.0,5.0,Guillermo Diaz,N/A,0.0,0.0,2.0,N/A,135.0,2008.0,0.25,1
2906,1630.0,7.461,3155.0,908.0,5.770999999999999,2306.0,1435.0,410.0,174.0,2139.0,2538.0,6.854999999999999,5461.0,1005.0,10.983000000000002,1381.0,951.0,293.0,21124.0,882.0,1729.0,6989.0,Jared Dudley,N/A,762.0,802.0,3021.0,N/A,2293.0,28180.0,8.138,13
2907,6244.0,6.468,11737.0,1570.0,4.556,4122.0,3486.0,294.0,941.0,5375.0,7814.0,5.941999999999999,15859.0,5742.0,10.555,6506.0,849.0,849.0,31305.0,617.0,1618.0,22940.0,Kevin Durant,N/A,948.0,2653.0,5992.0,N/A,2009.0,24162.0,6.5520000000000005,12
2908,92.0,1.562,160.0,0.0,0.0,4.0,22.0,66.0,22.0,110.0,92.0,1.532,164.0,30.0,1.364,44.0,52.0,0.0,538.0,68.0,50.0,214.0,Nick Fazekas,N/A,16.0,26.0,178.0,N/A,507.0,6024.0,1.532,1
2909,125.0,2.355,250.0,0.0,0.0,2.0,40.0,115.0,53.0,172.0,125.0,2.3449999999999998,252.0,55.0,2.3120000000000003,134.0,135.0,7.0,1107.0,97.0,224.0,305.0,Kyrylo Fesenko,N/A,19.0,66.0,269.0,N/A,903.0,10050.0,2.3449999999999998,5
2910,11.0,0.93,24.0,7.0,0.424,35.0,3.0,45.0,1.0,8.0,18.0,0.641,59.0,2.0,0.5,6.0,20.0,0.0,143.0,3.0,8.0,45.0,Thomas Gardner,N/A,4.0,7.0,11.0,N/A,383.0,4017.0,0.763,2
2911,3735.0,7.636000000000001,6747.0,4.0,2.5,24.0,985.0,394.0,976.0,5131.0,3739.0,7.617999999999999,6771.0,1286.0,9.495000000000001,1879.0,886.0,601.0,22723.0,1907.0,1963.0,8768.0,Marcin Gortat,N/A,419.0,1039.0,7038.0,N/A,3131.0,28184.0,7.622,12
2912,509.0,5.6160000000000005,1003.0,0.0,0.0,4.0,251.0,290.0,106.0,889.0,509.0,5.595999999999999,1007.0,217.0,6.16,379.0,387.0,93.0,4517.0,518.0,796.0,1235.0,Aaron Gray,N/A,113.0,314.0,1407.0,N/A,2446.0,22125.0,5.595999999999999,7
2913,4198.0,8.717,8712.0,1133.0,5.836000000000001,3432.0,1771.0,488.0,587.0,3942.0,5331.0,7.886000000000001,12144.0,2863.0,14.353,3562.0,1123.0,705.0,33506.0,1034.0,2476.0,14658.0,Jeff Green,N/A,805.0,1641.0,4976.0,N/A,3943.0,34234.0,8.730999999999998,12
2914,10.0,1.065,28.0,4.0,0.6399999999999999,22.0,22.0,63.0,0.0,20.0,14.0,0.863,50.0,22.0,2.667,24.0,34.0,0.0,148.0,0.0,10.0,54.0,Taurean Green,N/A,4.0,18.0,20.0,N/A,660.0,6024.0,0.99,1
2915,81.0,2.6079999999999997,175.0,0.0,0.0,6.0,15.0,159.0,13.0,79.0,81.0,2.5450000000000004,181.0,50.0,4.27,66.0,67.0,0.0,592.0,61.0,82.0,212.0,Mike Harris,N/A,32.0,39.0,140.0,N/A,1451.0,12063.0,2.5450000000000004,4
2916,2476.0,6.954,5108.0,512.0,4.581000000000001,1415.0,1592.0,341.0,776.0,3584.0,2988.0,6.453,6523.0,834.0,10.377,1141.0,818.0,447.0,18808.0,1160.0,2023.0,7322.0,Spencer Hawes,N/A,323.0,1193.0,4744.0,N/A,3449.0,28187.0,7.043999999999999,10
2917,4485.0,7.072000000000001,8245.0,437.0,4.484999999999999,1212.0,2741.0,351.0,992.0,5160.0,4922.0,6.775,9457.0,1412.0,9.796999999999999,1874.0,836.0,831.0,27328.0,1772.0,1907.0,11693.0,Al Horford,N/A,680.0,1316.0,6932.0,N/A,3264.0,24162.0,7.0649999999999995,13
2918,738.0,2.044,1787.0,75.0,1.526,225.0,192.0,110.0,184.0,960.0,813.0,2.002,2012.0,447.0,3.7590000000000003,573.0,272.0,163.0,6038.0,379.0,618.0,2148.0,Yi Jianlian,N/A,136.0,302.0,1339.0,N/A,1521.0,10050.0,2.092,5
2919,23.0,1.243,55.0,8.0,0.6719999999999999,35.0,39.0,102.0,4.0,39.0,31.0,1.0339999999999998,90.0,16.0,2.1340000000000003,22.0,31.0,2.0,297.0,11.0,32.0,86.0,Coby Karl,N/A,10.0,25.0,50.0,N/A,1292.0,8038.0,1.173,2
2920,2920.0,6.971,5479.0,10.0,1.7939999999999998,37.0,484.0,358.0,298.0,2001.0,2930.0,6.945,5516.0,1917.0,10.112000000000002,2447.0,669.0,148.0,16001.0,1347.0,1638.0,7787.0,Carl Landry,N/A,311.0,848.0,3348.0,N/A,4412.0,26150.0,6.961,9
2921,1.0,0.25,4.0,0.0,0.0,0.0,0.0,24.0,0.0,2.0,1.0,0.25,4.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,1.0,2.0,Keith Langford,N/A,0.0,0.0,2.0,N/A,336.0,2008.0,0.25,1
2922,64.0,0.902,142.0,0.0,0.0,0.0,6.0,75.0,44.0,54.0,64.0,0.902,142.0,38.0,1.188,64.0,32.0,8.0,606.0,52.0,70.0,166.0,Stephane Lasme,N/A,26.0,30.0,106.0,N/A,1014.0,6024.0,0.902,1
2923,341.0,4.164000000000001,731.0,38.0,1.8619999999999999,167.0,419.0,225.0,5.0,227.0,379.0,3.725,898.0,257.0,6.8759999999999994,334.0,265.0,9.0,3345.0,48.0,270.0,1053.0,Acie Law,N/A,126.0,205.0,275.0,N/A,3130.0,18090.0,3.9200000000000004,4
2924,1185.0,6.531000000000001,2187.0,8.0,0.396,48.0,352.0,329.0,442.0,1757.0,1193.0,6.415,2235.0,793.0,7.7860000000000005,1293.0,613.0,128.0,10270.0,930.0,1620.0,3187.0,Ian Mahinmi,N/A,350.0,599.0,2687.0,N/A,4074.0,22153.0,6.442,12
